"id","insert_time","accuracy","alt","alt_accuracy","heading","lat","lng","measurement_time","speed","trip_id"
27123,2023-08-29 07:21:38.808,4.7530607342756435,13.56660179886967,3.3515594413758967,89.43402862548828,53.600308757477684,10.02010833533898,2023-08-29 07:21:39.018,7.861301705088723,14164
27122,2023-08-29 07:21:38.808,4.748085659990376,13.661592009477317,3.3586038167939067,89.43402862548828,53.60031194530572,10.019961313402732,2023-08-29 07:21:38.018,8.275444724133616,14164
27121,2023-08-29 07:21:37.273,4.744391627472163,13.757811398245394,3.3638200186634353,88.59626770019531,53.60031788570837,10.019788022694291,2023-08-29 07:21:37.018,8.008252392648977,14164
27120,2023-08-29 07:21:35.789,4.73810136039692,13.962265188805759,3.372674388581513,88.59626770019531,53.60032511163181,10.019597033270292,2023-08-29 07:21:36.018,6.795100388826242,14164
27119,2023-08-29 07:21:35.788,4.730360228610047,14.619899761863053,3.383523184547898,87.99517059326172,53.60032903488871,10.0194560237765,2023-08-29 07:21:35.018,7.414014205018119,14164
27118,2023-08-29 07:21:34.303,4.725360735341993,14.89793218486011,3.390501873421841,87.99517059326172,53.60032987729071,10.019305900241548,2023-08-29 07:21:34.018,6.331639666502401,14164
27117,2023-08-29 07:21:32.765,4.71829919925072,14.888375620357692,3.4003219993316582,87.99517059326172,53.600320076868876,10.01917997486361,2023-08-29 07:21:33.018,5.75887578276327,14164
27116,2023-08-29 07:21:32.765,4.709505165899319,14.942389880307019,3.4124914835287816,87.72869873046875,53.60031866653025,10.019056887411145,2023-08-29 07:21:32.018,4.796069968421253,14164
27115,2023-08-29 07:21:31.230,4.715836839124826,15.121154241263866,3.403736173610112,87.72869873046875,53.60031105576512,10.018959138961451,2023-08-29 07:21:31.018,5.763178818028662,14164
27114,2023-08-29 07:21:29.696,4.750033276791797,15.27867921628058,3.355848760322703,87.72869873046875,53.60030828286863,10.0188415993458,2023-08-29 07:21:30.018,5.352747228076036,14164
27113,2023-08-29 07:21:29.696,4.737084555448253,15.267081934958696,3.374102391351286,48.40947063457152,53.60030632515335,10.018724096950514,2023-08-29 07:21:29.018,4.305921575156559,14164
27112,2023-08-29 07:21:28.159,4.723839665370011,15.742558749392629,3.392620793526117,87.64411926269531,53.60031800265648,10.01865038841802,2023-08-29 07:21:28.018,5.945312915907901,14164
27111,2023-08-29 07:21:28.158,4.711915652669258,16.01075084414333,3.409162347985099,87.64411926269531,53.60027057367622,10.018558736043728,2023-08-29 07:21:27.018,6.970618589730346,14164
27110,2023-08-29 07:21:26.218,4.707778960378792,17.039590265601873,3.4148725148976817,87.60287475585938,53.600281787069115,10.018434235721708,2023-08-29 07:21:26.018,7.902213690293079,14164
27109,2023-08-29 07:21:24.778,4.710887145602168,16.575530692003667,3.4105834301757065,86.40394592285156,53.600277495288935,10.018260951463182,2023-08-29 07:21:25.018,7.009377643762384,14164
27108,2023-08-29 07:21:24.778,4.719833762026666,15.971316741779447,3.3981916207921596,86.40394592285156,53.60027208377054,10.018116183610669,2023-08-29 07:21:24.018,6.231395128318701,14164
